Original: accept|charset , predicted 1st: add
Original: about|page , predicted 1st: get|model|class
Original: mkdir , predicted 1st: set|file
Original: class , predicted 1st: add
Original: add|all|task|reports , predicted 1st: add|task
Original: set|application|id , predicted 1st: set|application|id
Original: remove , predicted 1st: remove
Original: set|seed , predicted 1st: set
Original: add|user|conf , predicted 1st: set|user|group
Original: convert|to|proto|format , predicted 1st: get
Original: test|create|x|attr , predicted 1st: test|remove
Original: job|counters , predicted 1st: set|job
Original: post , predicted 1st: execute
Original: main , predicted 1st: parse
Original: add|all|completion|events , predicted 1st: fire|completion|completion
Original: needs|quoting , predicted 1st: is
Original: id , predicted 1st: add
Original: list|status , predicted 1st: do|parse
Original: new|instance , predicted 1st: get|request
Original: mkdirs , predicted 1st: process
Original: load|token , predicted 1st: read|token
Original: contains , predicted 1st: is
Original: get|task|log|url , predicted 1st: get|task
Original: add|managed|listener , predicted 1st: add|listener
Original: class , predicted 1st: add
Original: test|remove|x|attr , predicted 1st: test|remove
Original: add|transition|to|active|cli|opts , predicted 1st: add|active
Original: set|size , predicted 1st: set|size
Original: del , predicted 1st: foo
Original: get|web|app|context , predicted 1st: get|web|app|context
Original: main , predicted 1st: main
Original: class , predicted 1st: add
Original: get|root , predicted 1st: get
Original: remove|cache|pool , predicted 1st: clear|cache
Original: append , predicted 1st: on|event
Original: maybe|init|builder , predicted 1st: reset
Original: gauge , predicted 1st: set
Original: get|default|extension , predicted 1st: get|name
Original: add|failover|thread , predicted 1st: test
Original: do|an|action , predicted 1st: test
Original: remove , predicted 1st: remove
Original: init|application|tags , predicted 1st: set|application|tags
Original: list|x|attrs , predicted 1st: parse
Original: add|context , predicted 1st: add|web|web|web|context
Original: gauge , predicted 1st: set
Original: close , predicted 1st: close
Original: init|scope , predicted 1st: set|scope
Original: remove|datanode , predicted 1st: set|node
Original: id , predicted 1st: add
Original: open , predicted 1st: create
Original: h , predicted 1st: foo
Original: h , predicted 1st: foo
Original: set|up , predicted 1st: set|up
Original: create|dir , predicted 1st: check|file
Original: pre , predicted 1st: pre|pre|pre
Original: ul , predicted 1st: set|selector|selector
Original: create|symlink , predicted 1st: create
Original: cite , predicted 1st: add
Original: b , predicted 1st: foo
Original: new|instance , predicted 1st: new|response
Original: get|one|line , predicted 1st: read|line
Original: scale|config|parameter , predicted 1st: get|long|value
Original: onblur , predicted 1st: add
Original: h , predicted 1st: foo
Original: var , predicted 1st: foo
Original: script , predicted 1st: script
Original: maybe|init|builder , predicted 1st: set|request
Original: set|job|report , predicted 1st: set|job|job
Original: set|from|event|id , predicted 1st: set|event|id
Original: run|tool , predicted 1st: test
Original: get|job|submission|policy , predicted 1st: get|policy|policy
Original: class , predicted 1st: add
Original: get|hadoop|proxy|user , predicted 1st: get|system|url
Original: set|container|report , predicted 1st: set|container|container
Original: class , predicted 1st: add
Original: render , predicted 1st: run
Original: make|done|subdir , predicted 1st: add
Original: get|job|id , predicted 1st: convert|to|format
Original: var , predicted 1st: get
Original: new|instance , predicted 1st: new|response
Original: form , predicted 1st: set|selector|selector
Original: h , predicted 1st: foo
Original: set|times , predicted 1st: set
Original: unquote|html|chars , predicted 1st: get|item|item
Original: refresh|admin|acls , predicted 1st: new|client
Original: set|quota , predicted 1st: set
Original: data , predicted 1st: add
Original: main , predicted 1st: main
Original: render , predicted 1st: get|job|info
Original: parse|counters , predicted 1st: do|parse
Original: set|delegation|token , predicted 1st: foo
Original: new|instance , predicted 1st: get|request
Original: id , predicted 1st: add
Original: ol , predicted 1st: set|selector|selector
Original: print|help , predicted 1st: do|test
Original: get|task|id , predicted 1st: get|task|id
Original: h , predicted 1st: foo
Original: convert , predicted 1st: build|state
Original: get|decompressor|type , predicted 1st: get|type
Original: run , predicted 1st: do|test
Original: run , predicted 1st: do|work
Original: is|method|supported , predicted 1st: is|supported|supported
Original: counter|pattern , predicted 1st: get
Original: read|input|line , predicted 1st: read|line
Original: set|last|service|status , predicted 1st: set|status
Original: setup|dist|cache|emulation , predicted 1st: generate
Original: set|response , predicted 1st: set|response
Original: modify|acl|entries , predicted 1st: do|validate
Original: create|input|stream , predicted 1st: get|input|stream
Original: largest|depth , predicted 1st: get
Original: get|excluded|hosts , predicted 1st: get|excludes
Original: pre|head , predicted 1st: set
Original: span , predicted 1st: set|selector|selector
Original: get|default|replication , predicted 1st: get|default
Original: merge|local|to|builder , predicted 1st: print|token
Original: id , predicted 1st: add
Original: convert|to|proto|format , predicted 1st: get|cluster
Original: test|non|existent|user , predicted 1st: test
Original: get|task|attempt|id , predicted 1st: get|task|id
Original: width , predicted 1st: add|value
Original: get|job|id , predicted 1st: get|job|id
Original: join , predicted 1st: test
Original: set|link|href , predicted 1st: 
Original: get|proto , predicted 1st: new|response
Original: tear|down , predicted 1st: tear|down
Original: set|start|range , predicted 1st: set|range
Original: test|replace|x|attr , predicted 1st: test|set
Original: conf|random , predicted 1st: set|job|message
Original: alt , predicted 1st: add|value
Original: get|slope , predicted 1st: get
Original: remove|acl , predicted 1st: validate
Original: dfn , predicted 1st: foo
Original: get|datanode|by|host , predicted 1st: get|node
Original: get|connection , predicted 1st: get|request
Original: onfocus , predicted 1st: add|value
Original: set|not|ready|to|become|active , predicted 1st: set|active
Original: class , predicted 1st: add
Original: read|fields , predicted 1st: read
Original: print|error , predicted 1st: println
Original: get|request|log , predicted 1st: get|log|log
Original: main , predicted 1st: run
Original: service|start , predicted 1st: start
Original: get|compressor|type , predicted 1st: get|active|services
Original: pre|head , predicted 1st: init
Original: add|internal|servlet , predicted 1st: add
Original: get|name|node|id , predicted 1st: get|id
Original: new|instance , predicted 1st: get|request
Original: set|times , predicted 1st: add|request
Original: id , predicted 1st: add
Original: prepare|to|exit|state , predicted 1st: on|service
Original: read|balanced|line , predicted 1st: parse|line
Original: sub , predicted 1st: sub|sub
Original: print|map , predicted 1st: print
Original: decode|har|uri , predicted 1st: get|uri|uri
Original: address , predicted 1st: 
Original: configure|failover|fs , predicted 1st: get
Original: sup , predicted 1st: 
Original: input , predicted 1st: input
Original: run , predicted 1st: get|user
Original: run , predicted 1st: run
Original: get|path|in|har , predicted 1st: get|path
Original: add|filter , predicted 1st: filter
Original: canonical|history|log|path , predicted 1st: create
Original: class , predicted 1st: add
Original: get|encryption|zone|for|path , predicted 1st: get|path|for|path
Original: modify|cache|directive , predicted 1st: cache|cache
Original: blockquote , predicted 1st: 
Original: init|existing , predicted 1st: get|all|files
Original: get|link|target , predicted 1st: get|target
Original: read , predicted 1st: read
Original: get|users , predicted 1st: get|users
Original: get|logical|hostname , predicted 1st: format
Original: help , predicted 1st: do|test
Original: get|fencing|parameters , predicted 1st: get|add|parameters
Original: new|instance , predicted 1st: get|request|request
Original: get|ugm|protocol , predicted 1st: get|user|protocol
Original: maybe|init|builder , predicted 1st: set|up
Original: cite , predicted 1st: add
Original: get|admin|group , predicted 1st: get|group|group
Original: hash , predicted 1st: get|all
Original: close , predicted 1st: close
Original: value , predicted 1st: add|value
Original: delete|dir , predicted 1st: delete
Original: close , predicted 1st: close
Original: h , predicted 1st: set|selector|selector
Original: create|default|channel|connector , predicted 1st: get|request
Original: set|application|states , predicted 1st: set|application|state
Original: div , predicted 1st: 
Original: onload , predicted 1st: add
Original: leftmost|outer|curly|containing|slash , predicted 1st: get|file
Original: write , predicted 1st: write|to
Original: get|retain|days , predicted 1st: get|days
Original: define|filter , predicted 1st: set
Original: maybe|init|builder , predicted 1st: set|up
Original: throw|unhandled , predicted 1st: set|class|name
Original: run|cmd , predicted 1st: do|test
Original: get|proto , predicted 1st: get
Original: get|all|blocks , predicted 1st: get|all|blocks
Original: get|service|status , predicted 1st: get|status|status
Original: get|groups|for|user , predicted 1st: get|groups
Original: convert|to|proto|format , predicted 1st: get|queue
