Original: accept|charset , predicted 1st: add
Original: set|application|id , predicted 1st: set|application|id
Original: remove , predicted 1st: remove
Original: set|seed , predicted 1st: set
Original: add|user|conf , predicted 1st: set|user|user
Original: convert|to|proto|format , predicted 1st: get|node
Original: test|create|x|attr , predicted 1st: test|remove
Original: job|counters , predicted 1st: job|job|job
Original: post , predicted 1st: do|process
Original: main , predicted 1st: parse
Original: add|all|completion|events , predicted 1st: set|completion|events|completion
Original: needs|quoting , predicted 1st: is
Original: id , predicted 1st: add|id
Original: list|status , predicted 1st: do|parse
Original: new|instance , predicted 1st: get|request
Original: mkdirs , predicted 1st: is
Original: load|token , predicted 1st: read|token|token
Original: contains , predicted 1st: is|valid
Original: get|task|log|url , predicted 1st: get|task|name
Original: add|managed|listener , predicted 1st: add|listener
Original: class , predicted 1st: add|class
Original: test|remove|x|attr , predicted 1st: test|remove
Original: add|transition|to|active|cli|opts , predicted 1st: add
Original: set|size , predicted 1st: set|size
Original: del , predicted 1st: 
Original: get|web|app|context , predicted 1st: get|web|app|context
Original: main , predicted 1st: main
Original: class , predicted 1st: add|class
Original: get|root , predicted 1st: get
Original: remove|cache|pool , predicted 1st: destroy|cache
Original: append , predicted 1st: on|event
Original: maybe|init|builder , predicted 1st: run
Original: gauge , predicted 1st: set
Original: get|default|extension , predicted 1st: get|name
Original: add|failover|thread , predicted 1st: test
Original: do|an|action , predicted 1st: test
Original: remove , predicted 1st: run
Original: init|application|tags , predicted 1st: add|all
Original: list|x|attrs , predicted 1st: get|test|type
Original: add|context , predicted 1st: add|web|app
Original: gauge , predicted 1st: set
Original: close , predicted 1st: release
Original: init|scope , predicted 1st: set|scope
Original: remove|datanode , predicted 1st: set|node
Original: id , predicted 1st: add|id
Original: open , predicted 1st: create
Original: h , predicted 1st: 
Original: h , predicted 1st: foo
Original: set|up , predicted 1st: set|up
Original: create|dir , predicted 1st: add|file
Original: pre , predicted 1st: pre|pre|pre
Original: ul , predicted 1st: selector
Original: create|symlink , predicted 1st: create|parent
Original: cite , predicted 1st: add
Original: b , predicted 1st: foo
Original: new|instance , predicted 1st: get|response|response
Original: get|one|line , predicted 1st: read
Original: scale|config|parameter , predicted 1st: set|default|value
Original: onblur , predicted 1st: add
Original: h , predicted 1st: foo
Original: var , predicted 1st: 
Original: script , predicted 1st: script
Original: maybe|init|builder , predicted 1st: run
Original: set|job|report , predicted 1st: set|job|job
Original: set|from|event|id , predicted 1st: set|id
Original: run|tool , predicted 1st: test
Original: get|job|submission|policy , predicted 1st: get|policy|policy
Original: class , predicted 1st: add|class
Original: get|hadoop|proxy|user , predicted 1st: get|system|system|file|name
Original: set|container|report , predicted 1st: set|container|container
Original: class , predicted 1st: add|class
Original: render , predicted 1st: do|test
Original: make|done|subdir , predicted 1st: add|file
Original: get|job|id , predicted 1st: get|job|id
Original: var , predicted 1st: var
Original: new|instance , predicted 1st: get|response
Original: form , predicted 1st: set|selector|selector
Original: h , predicted 1st: 
Original: set|times , predicted 1st: set
Original: unquote|html|chars , predicted 1st: get|item|item
Original: refresh|admin|acls , predicted 1st: refresh
Original: set|quota , predicted 1st: set
Original: data , predicted 1st: add
Original: main , predicted 1st: main
Original: render , predicted 1st: get|info
Original: parse|counters , predicted 1st: parse
Original: set|delegation|token , predicted 1st: start|token
Original: new|instance , predicted 1st: get|request|container
Original: id , predicted 1st: add|id
Original: ol , predicted 1st: set|selector|selector
Original: print|help , predicted 1st: create
Original: get|task|id , predicted 1st: get|task|id|id
Original: h , predicted 1st: 
Original: convert , predicted 1st: get|request
Original: get|decompressor|type , predicted 1st: get|native|native|ssl
Original: run , predicted 1st: do|test
Original: run , predicted 1st: do|work
Original: is|method|supported , predicted 1st: is|supported|method
Original: counter|pattern , predicted 1st: get
Original: read|input|line , predicted 1st: get|text
Original: set|last|service|status , predicted 1st: set|status
Original: setup|dist|cache|emulation , predicted 1st: do|process
Original: set|response , predicted 1st: set|response|response
Original: modify|acl|entries , predicted 1st: do|get
Original: create|input|stream , predicted 1st: get|input|stream|stream
Original: largest|depth , predicted 1st: get|paths
Original: get|excluded|hosts , predicted 1st: get|excludes
Original: pre|head , predicted 1st: set
Original: span , predicted 1st: set|selector
Original: get|default|replication , predicted 1st: get|default
Original: merge|local|to|builder , predicted 1st: set|token|token
Original: id , predicted 1st: add|id
Original: convert|to|proto|format , predicted 1st: get|cluster
Original: test|non|existent|user , predicted 1st: test|show|only|only
Original: get|task|attempt|id , predicted 1st: get|task|id
Original: width , predicted 1st: add
Original: get|job|id , predicted 1st: get|job|id
Original: join , predicted 1st: test|join
Original: set|link|href , predicted 1st: fun
Original: get|proto , predicted 1st: build
Original: tear|down , predicted 1st: tear|down
Original: set|start|range , predicted 1st: set|range
Original: test|replace|x|attr , predicted 1st: test|update
Original: conf|random , predicted 1st: write
Original: alt , predicted 1st: add
Original: get|slope , predicted 1st: get
Original: remove|acl , predicted 1st: do|validate
Original: dfn , predicted 1st: 
Original: get|datanode|by|host , predicted 1st: get|nodes
Original: get|connection , predicted 1st: get|http|connection
Original: onfocus , predicted 1st: add
Original: set|not|ready|to|become|active , predicted 1st: set|active
Original: class , predicted 1st: add|class
Original: read|fields , predicted 1st: read
Original: print|error , predicted 1st: println
Original: get|request|log , predicted 1st: get|log
Original: main , predicted 1st: run
Original: service|start , predicted 1st: start
Original: get|compressor|type , predicted 1st: get|native|ssl
Original: pre|head , predicted 1st: init
Original: add|internal|servlet , predicted 1st: add|filter|filter
Original: get|name|node|id , predicted 1st: get|id
Original: new|instance , predicted 1st: get|request
Original: set|times , predicted 1st: do|get
Original: id , predicted 1st: add|id
Original: prepare|to|exit|state , predicted 1st: set|context|context
Original: read|balanced|line , predicted 1st: parse|line
Original: sub , predicted 1st: sub|sub
Original: print|map , predicted 1st: print
Original: decode|har|uri , predicted 1st: get|uri|uri|uri
Original: address , predicted 1st: address
Original: configure|failover|fs , predicted 1st: get
Original: sup , predicted 1st: 
Original: input , predicted 1st: input
Original: run , predicted 1st: get|user
Original: run , predicted 1st: get|job
Original: get|path|in|har , predicted 1st: get|path
Original: add|filter , predicted 1st: filter|filter
Original: canonical|history|log|path , predicted 1st: create
Original: class , predicted 1st: add|class
Original: get|encryption|zone|for|path , predicted 1st: get|path|for|path
Original: modify|cache|directive , predicted 1st: cache|cache
Original: blockquote , predicted 1st: 
Original: init|existing , predicted 1st: test|move
Original: get|link|target , predicted 1st: get|target|path
Original: read , predicted 1st: read
Original: get|users , predicted 1st: get|users
Original: get|logical|hostname , predicted 1st: get|cluster|id
Original: help , predicted 1st: print
Original: get|fencing|parameters , predicted 1st: get|parameters
Original: new|instance , predicted 1st: get|request|request
Original: get|ugm|protocol , predicted 1st: get|protocol
Original: maybe|init|builder , predicted 1st: run
Original: cite , predicted 1st: add
Original: get|admin|group , predicted 1st: get|group
Original: hash , predicted 1st: get
Original: close , predicted 1st: close
Original: value , predicted 1st: add|value
Original: delete|dir , predicted 1st: delete
Original: close , predicted 1st: close
Original: h , predicted 1st: set|selector
Original: create|default|channel|connector , predicted 1st: create|channel
Original: set|application|states , predicted 1st: set|application
Original: div , predicted 1st: 
Original: onload , predicted 1st: add
Original: leftmost|outer|curly|containing|slash , predicted 1st: get
Original: write , predicted 1st: write
Original: get|retain|days , predicted 1st: get
Original: define|filter , predicted 1st: set|init|parameters
Original: maybe|init|builder , predicted 1st: run
Original: throw|unhandled , predicted 1st: check|method
Original: run|cmd , predicted 1st: get|state
Original: get|proto , predicted 1st: get
Original: get|all|blocks , predicted 1st: get|all|blocks
Original: get|service|status , predicted 1st: get|status
Original: get|groups|for|user , predicted 1st: get|user|groups
Original: convert|to|proto|format , predicted 1st: get|queue|info
Original: available , predicted 1st: read
Original: get|gridmix|input|data|path , predicted 1st: create
Original: main , predicted 1st: main
