Original: accept|charset , predicted 1st: add
Original: remove|acl , predicted 1st: remove|path
Original: get|address|of|active , predicted 1st: get|server|server
Original: pre|head , predicted 1st: set
Original: mkdir , predicted 1st: create|parent
Original: class , predicted 1st: add
Original: root , predicted 1st: root
Original: seek , predicted 1st: set
Original: about|page , predicted 1st: get|model
Original: mkdir , predicted 1st: set|file
Original: class , predicted 1st: add
Original: add|all|task|reports , predicted 1st: add|task|task
Original: set|application|id , predicted 1st: set|application|id
Original: remove , predicted 1st: remove
Original: set|seed , predicted 1st: set|seed
Original: add|user|conf , predicted 1st: set|user|user
Original: convert|to|proto|format , predicted 1st: get|node
Original: test|create|x|attr , predicted 1st: test|remove
Original: job|counters , predicted 1st: set|job
Original: post , predicted 1st: execute
Original: main , predicted 1st: parse
Original: add|all|completion|events , predicted 1st: add|completion|completion|events
Original: needs|quoting , predicted 1st: is
Original: id , predicted 1st: add
Original: list|status , predicted 1st: do|get
Original: new|instance , predicted 1st: get|request|request
Original: mkdirs , predicted 1st: get|success
Original: load|token , predicted 1st: read|token|id
Original: contains , predicted 1st: is
Original: get|task|log|url , predicted 1st: get|name
Original: add|managed|listener , predicted 1st: add
Original: class , predicted 1st: add
Original: test|remove|x|attr , predicted 1st: test|remove
Original: add|transition|to|active|cli|opts , predicted 1st: add|active|to|active
Original: set|size , predicted 1st: set|size
Original: del , predicted 1st: visit
Original: get|web|app|context , predicted 1st: get|web|app|context|context
Original: main , predicted 1st: main
Original: class , predicted 1st: add
Original: get|root , predicted 1st: get
Original: remove|cache|pool , predicted 1st: destroy
Original: append , predicted 1st: event|changed
Original: maybe|init|builder , predicted 1st: run
Original: gauge , predicted 1st: set
Original: get|default|extension , predicted 1st: get|name
Original: add|failover|thread , predicted 1st: test
Original: do|an|action , predicted 1st: test
Original: remove , predicted 1st: remove
Original: init|application|tags , predicted 1st: set|up
Original: list|x|attrs , predicted 1st: get|xml|name
Original: add|context , predicted 1st: create|handler|context
Original: gauge , predicted 1st: set
Original: close , predicted 1st: close
Original: init|scope , predicted 1st: set|scope
Original: remove|datanode , predicted 1st: set
Original: id , predicted 1st: add
Original: open , predicted 1st: get|input|stream
Original: h , predicted 1st: visit
Original: h , predicted 1st: 
Original: set|up , predicted 1st: set|up
Original: create|dir , predicted 1st: set|file
Original: pre , predicted 1st: pre|pre|pre
Original: ul , predicted 1st: set|selector|selector|selector
Original: create|symlink , predicted 1st: create|parent
Original: cite , predicted 1st: add
Original: b , predicted 1st: foo
Original: new|instance , predicted 1st: new|response
Original: get|one|line , predicted 1st: get|text
Original: scale|config|parameter , predicted 1st: set|value|value
Original: onblur , predicted 1st: add
Original: h , predicted 1st: 
Original: var , predicted 1st: visit
Original: script , predicted 1st: script
Original: maybe|init|builder , predicted 1st: set|up
Original: set|job|report , predicted 1st: set|job|job
Original: set|from|event|id , predicted 1st: set|id|id|id
Original: run|tool , predicted 1st: test
Original: get|job|submission|policy , predicted 1st: get|job|policy
Original: class , predicted 1st: add
Original: get|hadoop|proxy|user , predicted 1st: get|system|name
Original: set|container|report , predicted 1st: set|report|container
Original: class , predicted 1st: add
Original: render , predicted 1st: set|up
Original: make|done|subdir , predicted 1st: add|file
Original: get|job|id , predicted 1st: get|job|id
Original: var , predicted 1st: get
Original: new|instance , predicted 1st: get|response
Original: form , predicted 1st: set|selector|selector
Original: h , predicted 1st: visit
Original: set|times , predicted 1st: set
Original: unquote|html|chars , predicted 1st: get|item
Original: refresh|admin|acls , predicted 1st: refresh|refresh
Original: set|quota , predicted 1st: set
Original: data , predicted 1st: add
Original: main , predicted 1st: main
Original: render , predicted 1st: get|info
Original: parse|counters , predicted 1st: parse
Original: set|delegation|token , predicted 1st: set|token
Original: new|instance , predicted 1st: get|request|container
Original: id , predicted 1st: add
Original: ol , predicted 1st: set|selector|selector
Original: print|help , predicted 1st: do|print
Original: get|task|id , predicted 1st: get|task|id
Original: h , predicted 1st: visit
Original: convert , predicted 1st: build|state|info
Original: get|decompressor|type , predicted 1st: get
Original: run , predicted 1st: do|as|string
Original: run , predicted 1st: do|work
Original: is|method|supported , predicted 1st: is|supported|method
Original: counter|pattern , predicted 1st: get|pattern
Original: read|input|line , predicted 1st: get|input|text
Original: set|last|service|status , predicted 1st: set|status|state|service
Original: setup|dist|cache|emulation , predicted 1st: create
Original: set|response , predicted 1st: set|response|response|response
Original: modify|acl|entries , predicted 1st: add
Original: create|input|stream , predicted 1st: get|input|stream|stream
Original: largest|depth , predicted 1st: get
Original: get|excluded|hosts , predicted 1st: get|excludes
Original: pre|head , predicted 1st: set
Original: span , predicted 1st: set|selector|selector
Original: get|default|replication , predicted 1st: get|default|default
Original: merge|local|to|builder , predicted 1st: set|token
Original: id , predicted 1st: add
Original: convert|to|proto|format , predicted 1st: get|cluster|cluster
Original: test|non|existent|user , predicted 1st: test|show|output|output
Original: get|task|attempt|id , predicted 1st: get|task|task
Original: width , predicted 1st: add
Original: get|job|id , predicted 1st: get|job|id
Original: join , predicted 1st: test|join
Original: set|link|href , predicted 1st: get
Original: get|proto , predicted 1st: to|response
Original: tear|down , predicted 1st: tear|down
Original: set|start|range , predicted 1st: set|range
Original: test|replace|x|attr , predicted 1st: test|value
Original: conf|random , predicted 1st: create|entry
Original: alt , predicted 1st: add
Original: get|slope , predicted 1st: get
Original: remove|acl , predicted 1st: validate
Original: dfn , predicted 1st: visit
Original: get|datanode|by|host , predicted 1st: get
Original: get|connection , predicted 1st: get|connection
Original: onfocus , predicted 1st: add
Original: set|not|ready|to|become|active , predicted 1st: set
Original: class , predicted 1st: add
Original: read|fields , predicted 1st: read
Original: print|error , predicted 1st: println
Original: get|request|log , predicted 1st: get|log|log|log
Original: main , predicted 1st: run
Original: service|start , predicted 1st: start
Original: get|compressor|type , predicted 1st: get|native|native
Original: pre|head , predicted 1st: set
Original: add|internal|servlet , predicted 1st: add
Original: get|name|node|id , predicted 1st: get|i|suffix
Original: new|instance , predicted 1st: get|request
Original: set|times , predicted 1st: add
Original: id , predicted 1st: add
Original: prepare|to|exit|state , predicted 1st: set|context|context
Original: read|balanced|line , predicted 1st: get|line|line
Original: sub , predicted 1st: sub|sub
Original: print|map , predicted 1st: print
Original: decode|har|uri , predicted 1st: get|uri|uri
Original: address , predicted 1st: get|address
Original: configure|failover|fs , predicted 1st: get
Original: sup , predicted 1st: get
Original: input , predicted 1st: input|input
Original: run , predicted 1st: get|user|user
Original: run , predicted 1st: get|job
Original: get|path|in|har , predicted 1st: get|path|path
Original: add|filter , predicted 1st: filter
Original: canonical|history|log|path , predicted 1st: get|path
Original: class , predicted 1st: add
Original: get|encryption|zone|for|path , predicted 1st: get|path
Original: modify|cache|directive , predicted 1st: cache|cache
Original: blockquote , predicted 1st: 
Original: init|existing , predicted 1st: get|all|files
Original: get|link|target , predicted 1st: get|path|path
Original: read , predicted 1st: read
Original: get|users , predicted 1st: get|users
Original: get|logical|hostname , predicted 1st: get
Original: help , predicted 1st: do|test
Original: get|fencing|parameters , predicted 1st: get|parameters
Original: new|instance , predicted 1st: get|request|request
Original: get|ugm|protocol , predicted 1st: get|user|protocol
Original: maybe|init|builder , predicted 1st: clear
Original: cite , predicted 1st: add
Original: get|admin|group , predicted 1st: get|group|group
Original: hash , predicted 1st: get|all
Original: close , predicted 1st: close
Original: value , predicted 1st: add|value
Original: delete|dir , predicted 1st: delete
Original: close , predicted 1st: close
Original: h , predicted 1st: set|selector|selector
Original: create|default|channel|connector , predicted 1st: get|connector
Original: set|application|states , predicted 1st: set|application
Original: div , predicted 1st: get
Original: onload , predicted 1st: add
Original: leftmost|outer|curly|containing|slash , predicted 1st: get
Original: write , predicted 1st: write
Original: get|retain|days , predicted 1st: get|quantity
